file,group,packet,audit_mode,runtime_scope,status,issue_type,flow_or_surface,evidence,followup
.agent/skills/marketing/tools/clis/optimizely.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/clis/outreach.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/clis/paddle.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/clis/partnerstack.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/clis/pendo.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/clis/plausible.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/clis/postmark.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/clis/resend.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/clis/rewardful.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/clis/savvycal.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/clis/segment.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/clis/semrush.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/clis/sendgrid.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/clis/similarweb.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/clis/snov.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/clis/supermetrics.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/clis/tiktok-ads.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/clis/tolt.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/clis/trustpilot.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/clis/typeform.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/clis/wistia.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/clis/zapier.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/clis/zoominfo.js,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/composio/README.md,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/composio/marketing-tools.md,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/activecampaign.md,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/adobe-analytics.md,.agent,P088_phase6_.agent_skills_07,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/ahrefs.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/airops.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/amplitude.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/apollo.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/beehiiv.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/brevo.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/buffer.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/calendly.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/clay.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/clearbit.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/close.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/composio.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/contentful.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/coupler.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/crossbeam.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/customer-io.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/dataforseo.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/demio.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/dub-co.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/g2.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/ga4.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/google-ads.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/google-search-console.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/hotjar.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/hubspot.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/hunter.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/instantly.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/intercom.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/keywords-everywhere.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/kit.md,.agent,P089_phase6_.agent_skills_08,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/klaviyo.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/lemlist.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/linkedin-ads.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/livestorm.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/mailchimp.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/mention-me.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/meta-ads.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/mixpanel.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/onesignal.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/optimizely.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/outreach.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/paddle.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/partnerstack.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/pendo.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/plausible.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/posthog.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/postmark.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/resend.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/rewardful.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/salesforce.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/sanity.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/savvycal.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/segment.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/semrush.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/sendgrid.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/shopify.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/similarweb.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/snov.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/strapi.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
.agent/skills/marketing/tools/integrations/stripe.md,.agent,P090_phase6_.agent_skills_09,third-party-governance,support-surface,needs-followup,,embedded-skills,,
